,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,start_date,trips
691,2014-11-23,11.1,10.0,12.2,18.5,0.0,173.0,16.0,,1001.7,,2014-11-23,1665.0
692,2014-11-24,3.9,-2.8,10.6,10.7,0.0,243.0,31.1,,,,2014-11-24,1993.0
693,2014-11-25,-3.9,-5.6,-1.1,0.0,0.0,248.0,19.6,,1019.5,,2014-11-25,3200.0
694,2014-11-26,-2.8,-5.6,0.0,0.0,0.0,,9.9,,1022.4,,2014-11-26,2635.0
695,2014-11-27,-3.5,-7.2,-1.1,0.0,0.0,,16.5,,1028.1,,2014-11-27,706.0
696,2014-11-28,-2.2,-6.7,2.2,0.0,0.0,,15.5,,1022.5,,2014-11-28,1265.0
697,2014-11-29,6.7,0.6,12.2,0.0,0.0,192.0,22.5,,,,2014-11-29,2706.0
698,2014-11-30,7.2,-1.7,13.3,0.0,0.0,267.0,21.0,,,,2014-11-30,2048.0
699,2014-12-01,-4.5,-6.1,-1.7,0.0,0.0,2.0,20.9,,1035.9,,2014-12-01,3127.0
700,2014-12-02,-1.7,-5.6,0.6,0.0,0.0,,15.7,,1026.1,,2014-12-02,3866.0
701,2014-12-03,0.1,-3.3,3.9,0.0,0.0,263.0,18.1,,1024.3,,2014-12-03,4114.0
702,2014-12-04,0.3,-3.9,2.8,0.0,0.0,70.0,12.2,,1028.9,,2014-12-04,4177.0
703,2014-12-05,3.0,1.7,5.0,0.0,0.0,,8.9,,1024.0,,2014-12-05,4266.0
704,2014-12-06,3.6,1.1,6.1,0.0,0.0,14.0,21.0,,1032.6,,2014-12-06,2399.0
705,2014-12-07,1.6,-1.1,3.9,0.0,0.0,125.0,13.7,,1034.8,,2014-12-07,1864.0
706,2014-12-08,2.6,1.7,3.9,2.8,0.0,213.0,16.1,,,,2014-12-08,2440.0
707,2014-12-09,2.6,0.6,4.4,0.5,0.0,343.0,21.2,,1025.9,,2014-12-09,3000.0
708,2014-12-10,1.0,-0.6,2.2,0.0,0.0,336.0,16.2,,1028.1,,2014-12-10,3508.0
709,2014-12-11,-1.3,-3.3,1.1,0.0,0.0,280.0,14.4,,1025.6,,2014-12-11,3769.0
710,2014-12-12,-0.1,-3.9,3.9,0.0,0.0,257.0,14.5,,1026.7,,2014-12-12,3718.0
711,2014-12-13,6.7,2.8,9.4,0.0,0.0,235.0,13.9,,1022.3,,2014-12-13,2805.0
712,2014-12-14,9.6,8.3,11.7,0.0,0.0,203.0,14.9,,1018.5,,2014-12-14,3224.0
713,2014-12-15,7.9,6.1,8.9,3.8,0.0,169.0,17.9,,,,2014-12-15,3446.0
714,2014-12-16,5.6,0.0,8.3,1.5,0.0,,17.0,,1010.5,,2014-12-16,3728.0
715,2014-12-17,-2.4,-3.3,0.0,0.0,0.0,289.0,18.4,,1024.8,,2014-12-17,3534.0
716,2014-12-18,-2.5,-3.9,-0.6,0.0,0.0,,7.8,,1026.4,,2014-12-18,3457.0
717,2014-12-19,0.0,-1.7,1.1,0.0,0.0,,7.1,,1026.7,,2014-12-19,3602.0
718,2014-12-20,0.6,0.0,1.7,0.0,0.0,202.0,9.7,,1026.1,,2014-12-20,1918.0
719,2014-12-21,1.9,1.1,3.3,0.0,0.0,168.0,15.3,,1022.3,,2014-12-21,1648.0
720,2014-12-22,2.9,-0.6,6.7,9.1,0.0,128.0,16.7,,1010.8,,2014-12-22,2064.0
721,2014-12-23,8.3,5.6,10.0,2.8,0.0,195.0,17.1,,1004.9,,2014-12-23,3650.0
722,2014-12-24,4.8,3.3,6.1,3.0,0.0,,12.8,,1002.6,,2014-12-24,1173.0
723,2014-12-25,4.1,1.7,6.7,0.0,0.0,222.0,22.0,,1013.6,,2014-12-25,812.0
724,2014-12-26,7.2,3.3,11.1,0.0,0.0,200.0,17.1,,1017.0,,2014-12-26,2566.0
725,2014-12-27,6.0,0.6,10.0,0.0,0.0,237.0,22.5,,1017.0,,2014-12-27,1300.0
726,2014-12-28,-1.2,-3.3,2.2,0.0,0.0,259.0,12.9,,1022.8,,2014-12-28,1323.0
727,2014-12-29,-1.3,-5.0,1.7,0.0,0.0,357.0,14.4,,1029.2,,2014-12-29,2682.0
728,2014-12-30,-7.8,-10.6,-4.4,0.0,0.0,316.0,18.4,,1037.9,,2014-12-30,2180.0
729,2014-12-31,,-14.4,-6.7,0.0,0.0,,,,,,2014-12-31,1417.0
730,2015-01-01,-4.3,-8.3,0.0,0.0,0.0,240.0,25.5,,1019.8,,2015-01-01,862.0
731,2015-01-02,-1.5,-6.7,2.2,0.0,0.0,,7.8,,1025.3,,2015-01-02,2474.0
732,2015-01-03,1.6,-0.6,2.8,15.0,0.0,,8.5,,1013.7,,2015-01-03,697.0
733,2015-01-04,-3.7,-15.0,2.2,4.6,51.0,305.0,20.2,,,,2015-01-04,403.0
734,2015-01-05,-15.6,-18.3,-12.2,3.8,102.0,,17.5,,,,2015-01-05,1220.0
735,2015-01-06,-12.4,-15.0,-11.1,0.3,76.0,,18.9,,1028.9,,2015-01-06,951.0
736,2015-01-07,-16.2,-20.0,-13.3,0.0,76.0,303.0,26.5,,1039.1,,2015-01-07,749.0
737,2015-01-08,-15.3,-21.7,-6.7,2.5,102.0,222.0,27.1,,1024.8,,2015-01-08,615.0
738,2015-01-09,-13.7,-16.1,-8.9,0.0,76.0,277.0,26.6,,1026.7,,2015-01-09,858.0
739,2015-01-10,-11.1,-17.8,-3.3,0.0,76.0,217.0,20.5,,1030.7,,2015-01-10,592.0
740,2015-01-11,-1.7,-3.9,1.1,2.5,102.0,,,,,,2015-01-11,777.0
741,2015-01-12,-4.6,-7.2,-1.1,1.3,127.0,,19.3,,1032.6,,2015-01-12,1343.0
742,2015-01-13,-7.5,-10.6,-5.0,0.0,102.0,,13.7,,1039.1,,2015-01-13,1670.0
743,2015-01-14,-10.1,-15.0,-6.1,0.0,102.0,213.0,11.4,,1029.1,,2015-01-14,1804.0
744,2015-01-15,-3.1,-8.3,2.2,0.0,76.0,227.0,17.5,,1019.2,,2015-01-15,2301.0
745,2015-01-16,-1.4,-5.6,1.7,0.0,76.0,,10.5,,1020.9,,2015-01-16,2766.0
746,2015-01-17,3.7,-1.1,6.7,0.0,25.0,207.0,24.5,,1007.6,,2015-01-17,1878.0
747,2015-01-18,3.0,-0.6,6.1,0.0,0.0,263.0,17.7,,1010.7,,2015-01-18,1739.0
748,2015-01-19,1.3,-2.8,6.1,0.0,0.0,,8.1,,1016.0,,2015-01-19,2498.0
749,2015-01-20,2.4,0.6,4.4,0.3,0.0,,10.5,,1013.5,,2015-01-20,3311.0
750,2015-01-21,1.0,-0.6,2.2,0.0,0.0,,11.9,,1019.2,,2015-01-21,3357.0
751,2015-01-22,0.1,-1.1,1.1,0.0,0.0,273.0,9.6,,1030.1,,2015-01-22,3483.0
752,2015-01-23,-0.3,-1.1,1.1,0.0,0.0,231.0,19.3,,1021.2,,2015-01-23,3369.0
753,2015-01-24,2.3,0.0,7.2,0.0,0.0,,14.3,,1006.8,,2015-01-24,2615.0
754,2015-01-25,0.1,-3.3,3.3,3.3,0.0,41.0,24.8,,1010.3,,2015-01-25,698.0
755,2015-01-26,-3.4,-6.1,-1.7,1.3,25.0,,9.8,,1015.0,,2015-01-26,2389.0
756,2015-01-27,-1.5,-4.4,0.6,0.0,0.0,,10.7,,1021.4,,2015-01-27,2690.0
757,2015-01-28,-1.0,-4.4,2.2,0.3,0.0,,16.3,,1022.3,,2015-01-28,3121.0
758,2015-01-29,2.4,-0.6,3.9,0.0,0.0,301.0,24.0,,1014.9,,2015-01-29,3119.0
759,2015-01-30,-2.5,-5.0,0.0,0.0,0.0,,13.1,,1032.1,,2015-01-30,3018.0
760,2015-01-31,0.2,-5.0,3.9,4.3,25.0,,11.9,,1024.7,,2015-01-31,1911.0
761,2015-02-01,-1.7,-6.1,0.6,34.0,406.0,53.0,27.3,,1013.3,,2015-02-01,141.0
762,2015-02-02,-9.4,-12.8,-5.6,0.8,432.0,293.0,21.6,,1021.9,,2015-02-02,503.0
763,2015-02-03,-6.6,-13.3,-1.1,1.8,432.0,,10.8,,,,2015-02-03,804.0
764,2015-02-04,-5.4,-11.1,-1.1,1.5,406.0,,14.6,,1022.3,,2015-02-04,962.0
765,2015-02-05,-11.8,-16.1,-8.3,0.0,381.0,263.0,14.9,,1031.7,,2015-02-05,991.0
766,2015-02-06,-4.6,-9.4,0.0,0.0,356.0,,15.0,,1022.3,,2015-02-06,1455.0
767,2015-02-07,2.4,-3.9,6.7,0.0,254.0,193.0,13.8,,1009.6,,2015-02-07,1351.0
768,2015-02-08,2.4,-0.6,5.6,0.0,178.0,,17.0,,1007.6,,2015-02-08,899.0
769,2015-02-09,-2.0,-3.3,-0.6,0.0,152.0,10.0,23.2,,1021.8,,2015-02-09,1732.0
770,2015-02-10,-1.7,-3.9,0.6,0.0,152.0,,12.7,,1023.5,,2015-02-10,2431.0
771,2015-02-11,0.0,-6.1,3.3,0.0,127.0,267.0,20.4,,1017.8,,2015-02-11,2626.0
772,2015-02-12,-9.1,-11.7,-6.1,0.0,127.0,319.0,23.1,,1029.9,,2015-02-12,1710.0
773,2015-02-13,-8.1,-13.9,-1.7,0.0,127.0,229.0,17.4,,1024.2,,2015-02-13,1817.0
774,2015-02-14,-8.6,-15.6,-1.7,0.0,127.0,316.0,31.6,,1020.9,,2015-02-14,619.0
775,2015-02-15,-12.9,-17.8,-8.3,0.5,127.0,,14.8,,,,2015-02-15,253.0
776,2015-02-16,-10.3,-13.3,-7.2,0.0,127.0,,7.6,,1023.9,,2015-02-16,1248.0
777,2015-02-17,-8.0,-11.7,-5.6,0.3,127.0,262.0,19.1,,,,2015-02-17,1897.0
778,2015-02-18,-13.8,-17.8,-11.7,0.0,127.0,296.0,23.8,,1018.8,,2015-02-18,1402.0
779,2015-02-19,-17.1,-20.6,-13.9,0.0,127.0,305.0,18.5,,1030.1,,2015-02-19,946.0
780,2015-02-20,-12.0,-18.3,-6.7,0.0,127.0,186.0,19.8,,1024.4,,2015-02-20,1403.0
781,2015-02-21,-3.6,-7.2,0.6,0.0,127.0,,7.6,,1016.8,,2015-02-21,1135.0
782,2015-02-22,-6.7,-13.9,-1.1,0.0,127.0,325.0,20.9,,1031.2,,2015-02-22,795.0
783,2015-02-23,-14.0,-17.8,-9.4,0.0,127.0,,16.3,,1038.4,,2015-02-23,1427.0
784,2015-02-24,-7.3,-14.4,0.0,0.0,127.0,232.0,24.1,,1014.0,,2015-02-24,1865.0
785,2015-02-25,-5.2,-8.9,-2.2,3.8,178.0,,13.9,,1016.0,,2015-02-25,1647.0
786,2015-02-26,-7.9,-13.9,-5.6,4.6,254.0,3.0,22.0,,,,2015-02-26,933.0
787,2015-02-27,-12.6,-17.8,-8.3,0.0,229.0,269.0,11.5,,1037.6,,2015-02-27,1314.0
788,2015-02-28,-10.2,-17.2,-5.0,0.3,203.0,,8.8,,1039.7,,2015-02-28,832.0
789,2015-03-01,-5.4,-7.8,-2.8,0.3,203.0,,10.6,,1029.5,,2015-03-01,720.0
790,2015-03-02,-3.8,-8.9,1.1,0.0,178.0,,11.1,,1032.0,,2015-03-02,2134.0
791,2015-03-03,0.1,-2.8,2.8,2.3,178.0,209.0,20.1,,1012.4,,2015-03-03,1611.0
792,2015-03-04,-5.0,-10.0,0.6,0.0,178.0,301.0,19.8,,1020.9,,2015-03-04,2179.0
793,2015-03-05,-9.9,-13.3,-7.2,0.0,178.0,308.0,15.7,,1033.6,,2015-03-05,1857.0
794,2015-03-06,-8.2,-14.4,-2.2,0.0,178.0,205.0,21.0,,1029.5,,2015-03-06,1989.0
795,2015-03-07,2.7,-3.3,7.8,0.0,152.0,244.0,18.1,,1019.2,,2015-03-07,2486.0
796,2015-03-08,,-0.6,5.6,0.0,152.0,,,,,,2015-03-08,1817.0
797,2015-03-09,4.9,-2.2,11.1,0.0,25.0,,8.5,,1021.8,,2015-03-09,4362.0
798,2015-03-10,6.8,2.8,12.8,0.0,0.0,214.0,11.9,,1017.1,,2015-03-10,4990.0
799,2015-03-11,6.9,2.2,12.2,0.0,0.0,,10.9,,1024.6,,2015-03-11,4937.0
800,2015-03-12,7.6,0.6,14.4,0.0,0.0,,13.8,,1031.4,,2015-03-12,5184.0
801,2015-03-13,10.8,5.0,18.3,0.0,0.0,,10.8,,1021.4,,2015-03-13,6707.0
802,2015-03-14,10.7,4.4,16.7,0.0,0.0,,14.0,,1017.2,,2015-03-14,5753.0
803,2015-03-15,9.9,1.1,17.8,0.0,0.0,,15.9,,1021.7,,2015-03-15,6171.0
804,2015-03-16,16.4,6.7,23.3,0.0,0.0,242.0,21.4,,1012.2,,2015-03-16,8012.0
805,2015-03-17,4.5,-0.6,6.7,0.0,0.0,46.0,25.7,,1024.5,,2015-03-17,4151.0
806,2015-03-18,4.5,-1.1,10.0,0.0,0.0,,8.2,,1027.0,,2015-03-18,4566.0
807,2015-03-19,6.8,5.0,10.0,0.0,0.0,104.0,14.4,,1023.5,,2015-03-19,4360.0
808,2015-03-20,6.6,3.9,11.1,0.0,0.0,212.0,15.6,,,,2015-03-20,4967.0
809,2015-03-21,5.4,1.7,10.0,0.0,0.0,75.0,20.2,,1020.3,,2015-03-21,3739.0
810,2015-03-22,1.2,-1.1,2.8,0.0,0.0,51.0,19.9,,1026.0,,2015-03-22,1801.0
811,2015-03-23,-0.3,-1.1,0.0,10.9,127.0,72.0,20.5,,,,2015-03-23,957.0
812,2015-03-24,0.9,-3.9,4.4,1.3,0.0,105.0,17.2,,1024.1,,2015-03-24,2123.0
813,2015-03-25,5.0,3.3,6.1,4.1,0.0,231.0,19.2,,1014.4,,2015-03-25,3026.0
814,2015-03-26,3.9,1.1,7.8,0.0,0.0,310.0,15.8,,1016.5,,2015-03-26,3487.0
815,2015-03-27,-1.7,-3.9,1.1,1.0,0.0,11.0,22.2,,1021.9,,2015-03-27,2234.0
816,2015-03-28,-1.2,-6.1,2.8,0.0,0.0,,10.7,,1027.1,,2015-03-28,1890.0
817,2015-03-29,3.2,-2.2,10.6,0.8,0.0,201.0,24.4,,1017.4,,2015-03-29,1211.0
818,2015-03-30,9.8,2.8,17.8,0.0,0.0,262.0,15.4,,1015.4,,2015-03-30,4279.0
819,2015-03-31,10.0,5.0,13.9,0.0,0.0,,17.2,,1011.6,,2015-03-31,4233.0
820,2015-04-01,14.8,5.0,23.3,0.0,0.0,,17.8,,1014.8,,2015-04-01,6203.0
821,2015-04-02,15.4,10.0,20.0,10.4,0.0,231.0,18.1,,1007.0,,2015-04-02,4313.0
822,2015-04-03,8.9,0.6,13.9,0.0,0.0,,17.7,,1014.3,,2015-04-03,4034.0
823,2015-04-04,7.6,-0.6,16.1,0.0,0.0,250.0,18.8,,1023.3,,2015-04-04,4860.0
824,2015-04-05,14.1,8.3,20.6,0.0,0.0,218.0,19.6,,1017.5,,2015-04-05,5194.0
825,2015-04-06,11.4,5.0,17.8,3.0,0.0,129.0,12.9,,1015.9,,2015-04-06,4604.0
826,2015-04-07,6.7,4.4,9.4,1.3,0.0,33.0,19.1,,,,2015-04-07,3096.0
827,2015-04-08,8.1,6.1,12.2,3.0,0.0,,15.0,,1014.3,,2015-04-08,3594.0
828,2015-04-09,15.6,7.8,23.3,24.4,0.0,,19.1,,,,2015-04-09,2667.0
829,2015-04-10,10.4,5.6,18.3,0.0,0.0,265.0,32.3,,1010.4,,2015-04-10,4677.0
830,2015-04-11,11.4,3.9,17.8,0.0,0.0,,11.9,,1022.8,,2015-04-11,8956.0
831,2015-04-12,15.5,8.3,21.7,0.0,0.0,173.0,16.3,,1018.7,,2015-04-12,7673.0
832,2015-04-13,16.9,11.7,20.6,3.6,0.0,250.0,18.9,,1015.3,,2015-04-13,6764.0
833,2015-04-14,14.3,7.8,19.4,0.0,0.0,,9.6,,1023.6,,2015-04-14,8179.0
834,2015-04-15,13.4,6.7,19.4,0.0,0.0,75.0,18.4,,1023.5,,2015-04-15,7444.0
835,2015-04-16,12.3,8.3,17.8,10.7,0.0,,12.3,,1019.4,,2015-04-16,6411.0
836,2015-04-17,18.2,9.4,26.7,0.0,0.0,,6.6,,1017.4,,2015-04-17,10271.0
837,2015-04-18,15.2,10.0,20.0,0.0,0.0,,15.1,,1016.6,,2015-04-18,8416.0
838,2015-04-19,14.3,10.6,20.6,11.7,0.0,78.0,16.3,,1005.0,,2015-04-19,4366.0
839,2015-04-20,9.9,6.1,13.3,0.3,0.0,258.0,26.0,,995.9,,2015-04-20,4607.0
840,2015-04-21,8.5,5.0,14.4,0.0,0.0,261.0,29.8,,1004.0,,2015-04-21,5449.0
841,2015-04-22,5.5,2.8,9.4,0.0,0.0,282.0,21.9,,1009.6,,2015-04-22,4854.0
842,2015-04-23,6.9,1.1,13.3,0.0,0.0,,13.6,,1016.4,,2015-04-23,6340.0
843,2015-04-24,8.8,1.7,15.6,8.4,0.0,,10.7,,1016.8,,2015-04-24,6163.0
844,2015-04-25,7.5,4.4,9.4,9.7,0.0,64.0,23.6,,1009.5,,2015-04-25,2151.0
845,2015-04-26,8.9,3.9,13.9,0.0,0.0,17.0,19.5,,1015.5,,2015-04-26,5617.0
846,2015-04-27,9.5,6.1,13.3,0.0,0.0,17.0,21.8,,1019.5,,2015-04-27,7019.0
847,2015-04-28,9.7,3.3,15.6,0.0,0.0,,8.5,,1019.5,,2015-04-28,7726.0
848,2015-04-29,11.3,5.6,17.8,0.0,0.0,,10.8,,1013.8,,2015-04-29,7752.0
849,2015-04-30,8.5,5.6,10.6,0.0,0.0,9.0,22.3,,1015.9,,2015-04-30,6828.0
850,2015-05-01,12.4,4.4,18.3,0.0,0.0,,9.3,,1020.4,,2015-05-01,8984.0
851,2015-05-02,19.4,11.7,26.1,0.0,0.0,,11.5,,1016.7,,2015-05-02,12932.0
852,2015-05-03,21.0,15.6,27.8,3.8,0.0,191.0,16.5,,1013.8,,2015-05-03,9588.0
853,2015-05-04,19.0,13.9,23.3,0.0,0.0,,15.1,,1017.2,,2015-05-04,8528.0
854,2015-05-05,12.9,10.6,15.6,19.8,0.0,30.0,13.8,,1022.6,,2015-05-05,5209.0
855,2015-05-06,16.3,10.6,27.8,0.0,0.0,75.0,9.9,,1020.5,,2015-05-06,8780.0
856,2015-05-07,23.2,13.9,30.6,0.0,0.0,,15.4,,1015.4,,2015-05-07,12203.0
857,2015-05-08,22.5,18.9,28.9,8.4,0.0,199.0,14.1,,1013.4,,2015-05-08,8202.0
858,2015-05-09,14.0,9.4,19.4,11.9,0.0,,14.6,,1017.1,,2015-05-09,5614.0
859,2015-05-10,10.4,8.3,14.4,5.1,0.0,15.0,13.5,,1016.7,,2015-05-10,3109.0
860,2015-05-11,16.2,10.0,21.7,5.1,0.0,,19.2,,1010.9,,2015-05-11,6479.0
861,2015-05-12,11.8,8.3,14.4,0.0,0.0,276.0,26.4,,1018.5,,2015-05-12,7785.0
862,2015-05-13,9.2,7.2,11.7,0.0,0.0,21.0,16.0,,1030.4,,2015-05-13,8316.0
863,2015-05-14,14.2,7.8,20.6,3.6,0.0,124.0,16.3,,1024.6,,2015-05-14,8449.0
864,2015-05-15,20.9,15.6,26.1,0.3,0.0,,17.2,,,,2015-05-15,11566.0
865,2015-05-16,22.8,19.4,27.8,0.8,0.0,,13.0,,1014.9,,2015-05-16,13679.0
866,2015-05-17,24.3,20.6,28.9,0.0,0.0,174.0,21.2,,1012.7,,2015-05-17,11921.0
867,2015-05-18,21.8,10.6,27.2,0.0,0.0,241.0,24.7,,1015.2,,2015-05-18,13613.0
868,2015-05-19,9.6,6.7,12.2,0.0,0.0,330.0,17.9,,1022.8,,2015-05-19,8627.0
869,2015-05-20,8.0,6.1,10.6,0.5,0.0,,15.2,,1023.2,,2015-05-20,6445.0
870,2015-05-21,14.2,8.3,21.1,0.0,0.0,278.0,14.5,,1018.4,,2015-05-21,11786.0
871,2015-05-22,15.1,10.0,20.0,0.0,0.0,63.0,14.7,,1021.9,,2015-05-22,12018.0
872,2015-05-23,20.1,11.7,28.3,0.0,0.0,,11.6,,1024.7,,2015-05-23,17588.0
873,2015-05-24,20.3,16.7,24.4,14.2,0.0,,10.3,,1018.1,,2015-05-24,10181.0
874,2015-05-25,24.1,20.0,27.2,3.3,0.0,202.0,23.3,,1011.4,,2015-05-25,13066.0
875,2015-05-26,22.4,20.6,25.0,12.7,0.0,192.0,20.6,,1010.4,,2015-05-26,9405.0
876,2015-05-27,21.5,17.8,25.0,1.5,0.0,,20.5,,1014.0,,2015-05-27,13166.0
877,2015-05-28,22.4,15.6,28.9,0.0,0.0,,10.8,,1020.2,,2015-05-28,14842.0
878,2015-05-29,24.9,21.7,28.9,2.8,0.0,192.0,17.0,,1014.5,,2015-05-29,12688.0
879,2015-05-30,16.0,7.2,22.8,22.6,0.0,307.0,21.9,,1015.6,,2015-05-30,2669.0
880,2015-05-31,9.7,6.7,13.9,1.5,0.0,17.0,26.3,,1021.6,,2015-05-31,4377.0
881,2015-06-01,12.2,8.9,16.7,0.0,0.0,36.0,17.2,,1023.4,,2015-06-01,9792.0
882,2015-06-02,15.1,7.2,21.7,0.0,0.0,,8.1,,1020.9,,2015-06-02,12704.0
883,2015-06-03,19.2,12.8,26.1,0.0,0.0,,11.1,,1016.8,,2015-06-03,14277.0
884,2015-06-04,22.8,16.7,27.8,0.0,0.0,,13.2,,1015.0,,2015-06-04,14595.0
885,2015-06-05,17.3,13.3,22.8,0.0,0.0,14.0,23.2,,1018.4,,2015-06-05,11130.0
886,2015-06-06,17.2,12.2,22.8,0.0,0.0,53.0,15.4,,1019.3,,2015-06-06,16901.0
887,2015-06-07,21.3,15.6,28.3,11.9,0.0,182.0,17.6,,1008.2,,2015-06-07,8511.0
888,2015-06-08,23.3,17.2,30.0,7.6,0.0,,19.1,,,,2015-06-08,11221.0
889,2015-06-09,23.7,16.1,30.6,0.0,0.0,,12.8,,1007.7,,2015-06-09,16398.0
890,2015-06-10,27.0,21.7,34.4,31.0,0.0,216.0,20.6,,1005.5,,2015-06-10,15473.0
891,2015-06-11,21.3,18.3,26.1,8.6,0.0,,10.9,,,,2015-06-11,12856.0
892,2015-06-12,18.0,14.4,23.3,3.8,0.0,,12.7,,1009.6,,2015-06-12,7183.0
893,2015-06-13,22.3,14.4,31.1,11.2,0.0,,10.5,,1012.9,,2015-06-13,16814.0
894,2015-06-14,25.0,21.1,29.4,49.3,0.0,,12.9,,,,2015-06-14,12758.0
895,2015-06-15,24.0,21.7,28.3,27.9,0.0,,11.9,,1012.3,,2015-06-15,6790.0
896,2015-06-16,20.3,15.6,23.3,0.0,0.0,26.0,17.7,,1018.7,,2015-06-16,15902.0
897,2015-06-17,18.3,14.4,22.2,8.1,0.0,,6.1,,1016.3,,2015-06-17,11069.0
898,2015-06-18,23.1,15.0,27.8,0.3,0.0,247.0,15.9,,1013.6,,2015-06-18,14546.0
899,2015-06-19,16.8,13.9,20.0,0.0,0.0,25.0,18.2,,1017.1,,2015-06-19,14771.0
900,2015-06-20,20.9,13.9,27.8,9.4,0.0,,10.1,,1010.4,,2015-06-20,15422.0
901,2015-06-21,25.3,21.1,30.6,0.3,0.0,,14.6,,1011.1,,2015-06-21,17731.0
902,2015-06-22,26.1,22.2,29.4,0.8,0.0,202.0,19.3,,1010.0,,2015-06-22,11838.0
903,2015-06-23,24.1,19.4,27.2,0.0,0.0,,14.2,,1014.7,,2015-06-23,18106.0
904,2015-06-24,22.6,18.9,26.1,0.0,0.0,,9.7,,1018.9,,2015-06-24,15685.0
905,2015-06-25,22.5,18.3,28.3,7.6,0.0,,13.8,,1013.9,,2015-06-25,13258.0
906,2015-06-26,18.4,16.1,21.1,16.0,0.0,21.0,14.3,,1014.5,,2015-06-26,9237.0
907,2015-06-27,19.8,15.0,25.0,0.0,0.0,,16.1,,1014.2,,2015-06-27,21703.0
908,2015-06-28,21.3,14.4,27.2,0.0,0.0,,9.4,,1011.4,,2015-06-28,18954.0
909,2015-06-29,21.2,18.9,23.9,18.5,0.0,,7.6,,1008.4,,2015-06-29,13731.0
910,2015-06-30,20.9,16.1,26.7,0.0,0.0,323.0,13.3,,,,2015-06-30,16491.0
911,2015-07-01,16.6,14.4,20.0,0.0,0.0,47.0,14.8,,1014.1,,2015-07-01,15630.0
912,2015-07-02,17.5,13.3,21.7,0.0,0.0,30.0,18.1,,1015.0,,2015-07-02,15936.0
913,2015-07-03,20.6,16.1,25.0,0.0,0.0,,10.3,,1013.7,,2015-07-03,21289.0
914,2015-07-04,22.8,16.7,28.9,0.0,0.0,,5.9,,1014.5,,2015-07-04,24801.0
915,2015-07-05,25.0,18.3,29.4,0.0,0.0,,7.1,,1016.6,,2015-07-05,20064.0
916,2015-07-06,25.3,21.7,31.1,12.7,0.0,185.0,16.5,,,,2015-07-06,14553.0
917,2015-07-07,18.7,15.0,23.3,10.2,0.0,13.0,23.5,,,,2015-07-07,11903.0
918,2015-07-08,17.2,15.0,20.0,0.5,0.0,53.0,12.9,,1017.6,,2015-07-08,13755.0
919,2015-07-09,19.5,16.1,23.3,1.0,0.0,,12.7,,1014.7,,2015-07-09,15114.0
920,2015-07-10,22.5,17.2,27.8,0.0,0.0,,7.5,,1018.4,,2015-07-10,18434.0
921,2015-07-11,23.2,18.3,27.2,1.8,0.0,,7.8,,1018.7,,2015-07-11,18408.0
922,2015-07-12,24.1,20.6,28.3,0.3,0.0,,11.2,,1014.0,,2015-07-12,20987.0
923,2015-07-13,25.7,21.1,31.1,15.0,0.0,183.0,17.9,,,,2015-07-13,12783.0
924,2015-07-14,24.0,17.8,28.9,0.0,0.0,329.0,19.8,,1003.8,,2015-07-14,15631.0
925,2015-07-15,20.2,16.7,24.4,0.0,0.0,,16.3,,1014.8,,2015-07-15,16570.0
926,2015-07-16,21.3,17.2,26.1,17.0,0.0,,13.3,,1013.8,,2015-07-16,10584.0
927,2015-07-17,28.2,23.3,33.9,0.0,0.0,,12.7,,1007.3,,2015-07-17,16287.0
928,2015-07-18,27.6,24.4,33.9,4.3,0.0,,14.9,,1009.2,,2015-07-18,17864.0
929,2015-07-19,27.6,22.2,31.1,0.0,0.0,,12.8,,1010.4,,2015-07-19,20457.0
930,2015-07-20,25.5,20.0,31.7,0.0,0.0,,10.7,,1008.5,,2015-07-20,16904.0
931,2015-07-21,24.8,21.1,27.8,0.0,0.0,19.0,13.7,,1010.4,,2015-07-21,17907.0
932,2015-07-22,24.5,19.4,28.9,0.0,0.0,,7.5,,1013.7,,2015-07-22,17757.0
933,2015-07-23,25.5,19.4,30.0,0.0,0.0,,7.0,,1014.8,,2015-07-23,17639.0
934,2015-07-24,26.4,20.6,30.6,0.0,0.0,,12.5,,1014.6,,2015-07-24,18238.0
935,2015-07-25,26.9,22.8,33.3,0.0,0.0,218.0,14.9,,1012.1,,2015-07-25,19392.0
936,2015-07-26,25.2,21.7,27.8,0.0,0.0,,8.6,,1013.0,,2015-07-26,16590.0
937,2015-07-27,27.1,21.7,32.2,0.0,0.0,,13.0,,1014.2,,2015-07-27,16493.0
938,2015-07-28,28.7,23.3,34.4,0.0,0.0,153.0,11.5,,1013.2,,2015-07-28,16449.0
939,2015-07-29,28.0,23.3,32.2,0.5,0.0,266.0,15.9,,1013.2,,2015-07-29,17539.0
940,2015-07-30,26.9,20.6,32.2,0.0,0.0,278.0,18.0,,1015.8,,2015-07-30,18847.0
941,2015-07-31,26.7,21.1,32.2,0.0,0.0,286.0,18.0,,1014.2,,2015-07-31,18906.0
942,2015-08-01,25.8,18.9,31.7,0.0,0.0,265.0,15.4,,1013.2,,2015-08-01,20670.0
943,2015-08-02,28.6,20.0,35.0,14.2,0.0,232.0,25.7,,1007.4,,2015-08-02,15119.0
944,2015-08-03,24.4,20.0,28.9,0.0,0.0,,13.8,,1008.9,,2015-08-03,16719.0
